Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore,prevalence
Streptococcus gwangjuense,0.018404907975460124,0.07600950118764846,,0.027777777777777776,0.02027027027027027,0.44144144144144143,0.10416666666666667,0.0945945945945946,0.12121212121212122,0.016666666666666666,0.019230769230769232,,0.13953488372093023,0.08108108108108109,0.2222222222222222,,,0.0625,0.0625,0.0625,,0.125,,,,,,,,,0.08333333333333333,0.07854529113436477
Brevundimonas sp. 'scallop',0.3374233128834356,0.09263657957244656,0.015384615384615385,0.027777777777777776,0.12837837837837837,0.06306306306306306,,0.02702702702702703,0.06060606060606061,0.06666666666666667,,0.0784313725490196,,,,,,,,,0.1875,,0.125,0.13333333333333333,0.07142857142857142,,,,0.38461538461538464,,,0.0784313725490196
Prevotella jejuni,,0.023752969121140142,,0.044444444444444446,0.013513513513513514,0.14414414414414414,0.09375,0.0945945945945946,,,,,0.13953488372093023,,0.027777777777777776,,0.058823529411764705,,0.125,,,0.125,0.0625,,,,,,,,,0.078125
Gordonia sp. JH63,0.4723926380368098,0.007125890736342043,0.2717948717948718,0.07777777777777778,0.006756756756756757,0.009009009009009009,,0.16216216216216217,0.06060606060606061,0.05,0.038461538461538464,,,,,,,,,,,,0.125,,,,0.7857142857142857,0.14285714285714285,,,,0.07777777777777778
Faecalibacterium prausnitzii,0.019938650306748466,0.021377672209026127,0.12307692307692308,0.07222222222222222,0.08783783783783784,0.0990990990990991,0.020833333333333332,,0.030303030303030304,,0.057692307692307696,,0.16279069767441862,0.10810810810810811,0.05555555555555555,0.058823529411764705,0.058823529411764705,0.125,0.0625,0.0625,,0.25,0.25,0.26666666666666666,0.14285714285714285,,,0.07142857142857142,,0.15384615384615385,0.08333333333333333,0.07777777777777778
Microterricola viridarii,0.019938650306748466,0.14251781472684086,,,,0.018018018018018018,,0.013513513513513514,,,0.038461538461538464,,0.09302325581395349,,0.08333333333333333,,,,,0.3125,,,,0.13333333333333333,0.07142857142857142,,,,,,,0.07738095238095238
Microbacterium sp. CBA3102,,0.19002375296912113,,0.005555555555555556,,0.009009009009009009,,,,,,,,,0.08333333333333333,,,,,,,,,0.13333333333333333,0.07142857142857142,,,,,,,0.07738095238095238
Pseudomonas thivervalensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pedobacter heparinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pseudomonas balearica,0.010736196319018405,0.1543942992874109,0.28717948717948716,,0.07432432432432433,0.02702702702702703,,,0.6818181818181818,,0.019230769230769232,0.5098039215686274,,0.02702702702702703,0.05555555555555555,0.9411764705882353,0.17647058823529413,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pseudomonas sp. TCU-HL1,,,,,,,,,,,,0.0196078431372549,,,,,,,,,0.125,,,,,,,,0.07692307692307693,,,0.07692307692307693
Collimonas arenae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Mucilaginibacter rubeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Mucilaginibacter paludis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Sphingomonas indica,0.1303680981595092,0.04275534441805225,0.07179487179487179,0.21666666666666667,,0.06306306306306306,,0.20270270270270271,0.015151515151515152,0.05,0.38461538461538464,0.0196078431372549,0.09302325581395349,,0.027777777777777776,,,0.25,0.375,,,0.0625,,0.06666666666666667,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.07692307692307693,0.07692307692307693,,0.07692307692307693
Pedobacter ginsengisoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Clostridium sp. MF28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pedobacter sp. eg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Erwinia sp. QL-Z3,,,,,,,,,,,,,0.023255813953488372,,,,,,,,0.1875,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pseudomonas sp. DTU12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pseudomonas sp. MRSN12121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Streptomyces sp. Tu6071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Collimonas fungivorans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pseudomonas arsenicoxydans,,,,,0.006756756756756757,,,,,,,,,,,,,,,,0.125,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pantoea ananatis,,,0.02564102564102564,0.005555555555555556,0.08783783783783784,0.06306306306306306,,,0.015151515151515152,,,0.09803921568627451,,,,0.23529411764705882,0.058823529411764705,,,,0.125,,,,,,,,0.3076923076923077,0.07692307692307693,,0.07692307692307693
Clostridium diolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Tetrasphaera sp. HKS02,0.05521472392638037,0.2517814726840855,0.02564102564102564,0.06111111111111111,,0.009009009009009009,,0.04054054054054054,,,0.07692307692307693,,0.23255813953488372,,0.16666666666666666,,0.058823529411764705,,0.1875,0.375,,,0.125,0.13333333333333333,0.07142857142857142,,,0.2857142857142857,,0.07692307692307693,,0.07692307692307693
Brevundimonas mediterranea,0.4754601226993865,0.14251781472684086,0.02564102564102564,0.05555555555555555,0.07432432432432433,0.036036036036036036,0.041666666666666664,0.12162162162162163,0.07575757575757576,0.016666666666666666,,0.0784313725490196,,0.08108108108108109,0.08333333333333333,,,,,0.0625,0.1875,0.125,0.0625,0.13333333333333333,0.07142857142857142,0.07142857142857142,0.14285714285714285,,0.07692307692307693,0.15384615384615385,,0.07692307692307693
Janthinobacterium sp. 17J80-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Leclercia sp. 119287,,,0.020512820512820513,,0.033783783783783786,,,,,,,0.0784313725490196,,,,,,,,,0.125,,,,,,,,0.07692307692307693,,,0.07692307692307693
Herbaspirillum sp. meg3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Brevundimonas sp. GW460-12-10-14-LB2,0.3450920245398773,0.04275534441805225,0.015384615384615385,0.027777777777777776,0.14189189189189189,0.06306306306306306,0.020833333333333332,0.02702702702702703,0.045454545454545456,0.06666666666666667,,0.0784313725490196,,,,,,,,,0.125,,0.125,0.13333333333333333,0.14285714285714285,,,,0.38461538461538464,0.07692307692307693,,0.07692307692307693
Acinetobacter haemolyticus,0.015337423312883436,0.026128266033254157,0.3333333333333333,0.005555555555555556,0.14189189189189189,0.16216216216216217,0.84375,0.013513513513513514,0.19696969696969696,0.016666666666666666,,0.1568627450980392,0.023255813953488372,0.16216216216216217,0.1111111111111111,0.11764705882352941,0.058823529411764705,,,,0.0625,0.0625,0.1875,,,0.07142857142857142,,,0.07692307692307693,,,0.07692307692307693
Pseudomonas kribbensis,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,0.07692307692307693,,,0.07692307692307693
Tessaracoccus flavus,0.013803680981595092,0.11401425178147269,0.3487179487179487,0.07222222222222222,0.2635135135135135,,0.020833333333333332,0.0945945945945946,0.045454545454545456,,0.038461538461538464,,0.06976744186046512,,,,0.5294117647058824,,0.0625,,,,0.125,,,,,0.2857142857142857,,0.07692307692307693,,0.07692307692307693
Collimonas pratensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Leclercia sp. 29361,,0.0023752969121140144,0.07692307692307693,0.005555555555555556,0.0472972972972973,,,,0.13636363636363635,,,0.13725490196078433,,,,0.29411764705882354,0.11764705882352941,,,0.0625,0.3125,,0.0625,,,,,,0.07692307692307693,,,0.07692307692307693
Bradyrhizobium sp. LCT2,0.04754601226993865,,0.005128205128205128,0.19444444444444445,0.02027027027027027,,,0.13513513513513514,0.015151515151515152,,0.07692307692307693,,,,,,,,,,,,,,,0.42857142857142855,,,,0.23076923076923078,,0.07692307692307693
Sphingomonas sp. MM-1,0.1579754601226994,0.021377672209026127,0.06666666666666667,0.22777777777777777,,0.06306306306306306,,0.22972972972972974,0.015151515151515152,0.05,0.38461538461538464,0.0392156862745098,0.023255813953488372,,,,,0.1875,0.375,0.0625,,0.0625,,,,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.07692307692307693,0.07692307692307693,,0.07692307692307693
Massilia albidiflava,0.004601226993865031,0.021377672209026127,0.06666666666666667,0.05,0.17567567567567569,0.04504504504504504,0.010416666666666666,0.04054054054054054,,0.08333333333333333,0.07692307692307693,0.0196078431372549,0.3488372093023256,0.05405405405405406,0.08333333333333333,,0.5882352941176471,0.3125,0.0625,0.75,0.125,0.25,0.125,,0.07142857142857142,,,0.14285714285714285,0.07692307692307693,0.3076923076923077,,0.07692307692307693
Pseudomonas fuscovaginae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pseudomonas sp. ACM7,,,,,0.006756756756756757,,,,,,,,,,,,,,,,0.125,,,,,,,,0.07692307692307693,,,0.07692307692307693
Kozakia baliensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.07692307692307693
Acetobacter tropicalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.07692307692307693
Pseudomonas pohangensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Lactobacillus harbinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.07692307692307693
Enterococcus casseliflavus,0.0015337423312883436,0.09263657957244656,0.06153846153846154,,0.02027027027027027,,,,0.030303030303030304,,,0.19607843137254902,,,,0.29411764705882354,,,,,0.125,,,,,,,,0.07692307692307693,,,0.07692307692307693
Acetobacter aceti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.07692307692307693
Komagataeibacter medellinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.07692307692307693
Rhizobium sp. NXC14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Acetobacter ascendens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.07692307692307693
Acetobacter senegalensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.07692307692307693
Chryseobacterium sp. SNU WT5,,0.1021377672209026,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Acetobacter oryzoeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.07692307692307693
Sinorhizobium americanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Streptomyces sp. CLI2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Pseudomonas salegens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.07692307692307693
Rhizobium gallicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Chryseobacterium antarcticum,,0.13539192399049882,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.07692307692307693
Chryseobacterium jeonii,0.0015337423312883436,0.09501187648456057,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,0.15384615384615385,,,0.07691770294816264
Sphaerotilus natans,0.2392638036809816,0.0023752969121140144,0.03076923076923077,0.2388888888888889,0.02702702702702703,,,0.13513513513513514,0.07575757575757576,0.03333333333333333,0.07692307692307693,,0.023255813953488372,0.05405405405405406,,,,,0.0625,,,,,0.06666666666666667,,0.6428571428571429,0.21428571428571427,0.14285714285714285,,0.5384615384615384,0.4166666666666667,0.07634032634032634
Stenotrophomonas acidaminiphila,0.08282208588957055,0.04275534441805225,0.19487179487179487,0.022222222222222223,0.060810810810810814,0.05405405405405406,0.09375,0.06756756756756757,0.07575757575757576,,0.038461538461538464,0.11764705882352941,0.023255813953488372,0.02702702702702703,0.1111111111111111,0.058823529411764705,0.11764705882352941,,,,0.4375,0.0625,0.0625,0.2,0.07142857142857142,,0.5714285714285714,0.14285714285714285,0.3076923076923077,0.07692307692307693,,0.07575757575757576
Alicycliphilus denitrificans,0.09662576687116564,0.007125890736342043,0.035897435897435895,0.1,0.02027027027027027,,0.09375,0.013513513513513514,0.07575757575757576,0.016666666666666666,0.019230769230769232,,0.023255813953488372,,,0.11764705882352941,,,0.125,,,,0.125,,,0.6428571428571429,0.07142857142857142,,,0.07692307692307693,,0.07575757575757576
Chryseobacterium taklimakanense,0.24079754601226994,0.023752969121140142,0.06153846153846154,0.03333333333333333,,0.009009009009009009,,0.17567567567567569,0.07575757575757576,,0.17307692307692307,0.0784313725490196,0.023255813953488372,,,,,,,,,,,0.06666666666666667,,,,0.2857142857142857,0.15384615384615385,,,0.07575757575757576
Ilumatobacter coccineus,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.07499151679674244
Leclercia sp. W17,,,0.08717948717948718,,0.013513513513513514,,,,,,,,,,,0.23529411764705882,,,,,0.0625,,,,,,,,,,,0.07483974358974359
Massilia armeniaca,0.009202453987730062,0.011876484560570071,0.06153846153846154,0.07222222222222222,0.17567567567567569,0.04504504504504504,,0.013513513513513514,,0.1,0.038461538461538464,0.0196078431372549,0.3023255813953488,,0.05555555555555555,,0.47058823529411764,0.0625,,0.5625,0.125,,0.0625,,0.2857142857142857,,0.21428571428571427,0.14285714285714285,0.07692307692307693,0.3076923076923077,,0.07457264957264957
Finegoldia magna,0.018404907975460124,0.2921615201900237,0.010256410256410256,0.027777777777777776,0.07432432432432433,0.6486486486486487,0.23958333333333334,0.02702702702702703,0.10606060606060606,0.016666666666666666,,,,0.1891891891891892,0.5555555555555556,,0.23529411764705882,0.25,0.0625,0.0625,,0.0625,0.1875,,0.2857142857142857,0.07142857142857142,,0.07142857142857142,,,,0.07432432432432433
Burkholderiales bacterium JOSHI_001,0.18711656441717792,,0.035897435897435895,0.20555555555555555,0.02702702702702703,,,0.10810810810810811,0.045454545454545456,0.016666666666666666,0.07692307692307693,,0.023255813953488372,0.02702702702702703,,,,,,,,,,0.06666666666666667,,0.6428571428571429,0.07142857142857142,0.14285714285714285,,0.46153846153846156,0.25,0.07417582417582418
Pseudomonas chlororaphis,0.003067484662576687,0.011876484560570071,,,0.033783783783783786,0.009009009009009009,,,,,,0.09803921568627451,,0.24324324324324326,0.027777777777777776,,0.11764705882352941,,,,0.75,,,0.06666666666666667,0.07142857142857142,,,,0.38461538461538464,0.07692307692307693,0.08333333333333333,0.07417582417582418
Pyricularia oryzae,0.0352760736196319,,0.13333333333333333,0.09444444444444444,,0.15315315315315314,,0.0945945945945946,0.015151515151515152,,0.057692307692307696,0.0196078431372549,,0.02702702702702703,,,,,,,,,,,,0.07142857142857142,,0.14285714285714285,0.07692307692307693,,,0.07417582417582418
Herbaspirillum rubrisubalbicans,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,0.07692307692307693,,,0.07417582417582418
Lactobacillus parabuchneri,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,0.07692307692307693,,0.07417582417582418
Bradyrhizobium sp. CCBAU 051011,0.09049079754601227,0.0023752969121140144,0.015384615384615385,0.19444444444444445,0.02027027027027027,,,0.17567567567567569,0.030303030303030304,0.016666666666666666,0.07692307692307693,,0.16279069767441862,,0.027777777777777776,,,,,0.0625,,,,,0.07142857142857142,0.6428571428571429,,0.14285714285714285,,0.5384615384615384,,0.07417582417582418
Sphingomonas sp. C33,0.14877300613496933,0.0332541567695962,0.046153846153846156,0.21666666666666667,0.006756756756756757,0.10810810810810811,,0.1891891891891892,0.015151515151515152,0.05,0.40384615384615385,0.0196078431372549,0.023255813953488372,,,,,0.1875,0.375,0.0625,,0.0625,,,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.07692307692307693,0.07692307692307693,,0.07417582417582418
Pyricularia pennisetigena,0.03067484662576687,,0.13333333333333333,0.07777777777777778,,0.1891891891891892,,0.06756756756756757,,,0.057692307692307696,0.0196078431372549,,0.21621621621621623,,,,,,,,,,,,0.07142857142857142,,,0.07692307692307693,,,0.07417582417582418
Corynebacterium glaucum,0.04447852760736196,0.047505938242280284,0.07692307692307693,0.15,0.1554054054054054,0.02702702702702703,,0.06756756756756757,0.12121212121212122,,0.09615384615384616,,0.023255813953488372,,0.05555555555555555,,,0.1875,0.0625,,,0.375,0.0625,0.4,,0.07142857142857142,,,,,0.5,0.07417582417582418
Pseudomonas orientalis,,0.014251781472684086,,,0.006756756756756757,,,,,,0.019230769230769232,,,0.1891891891891892,,,,,,,0.3125,,,,0.07142857142857142,,,,0.23076923076923078,0.07692307692307693,,0.07417582417582418
Streptomyces sp. ICC1,,0.0023752969121140144,,,,,0.14583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,0.07410431512272368
Rothia aeria,0.0950920245398773,0.040380047505938245,0.03076923076923077,0.06111111111111111,0.11486486486486487,0.13513513513513514,0.010416666666666666,0.16216216216216217,0.07575757575757576,0.03333333333333333,0.038461538461538464,,0.11627906976744186,0.05405405405405406,,,,0.25,0.0625,,,0.1875,,0.13333333333333333,0.07142857142857142,,,0.07142857142857142,,0.07692307692307693,,0.0735930735930736
Betaproteobacteria bacterium GR16-43,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.07296231375985977
Methylovulum psychrotolerans,,,,,,,0.07291666666666667,,,,,,,,,,,,,,,,,,,,,,,,,0.07291666666666667
Megamonas funiformis,,0.004750593824228029,0.005128205128205128,,,,0.020833333333333332,,,,,,,,,,0.5882352941176471,0.125,,,,0.125,,,,,,,,,,0.07291666666666667
Streptomyces sp. ICC4,,,,,,,0.07291666666666667,,,,,,,,,,,,,,,,,,,,,,,,,0.07291666666666667
Microbacterium sp. TPU 3598,,0.17339667458432304,,,,0.009009009009009009,0.020833333333333332,,,,,,,,0.08333333333333333,,,,,,,,0.0625,0.2,,,,,,,,0.07291666666666666
Lactobacillus rhamnosus,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.07261621988462844
Citrobacter rodentium,,,0.010256410256410256,,,,,,,,,0.0196078431372549,,,,0.17647058823529413,,,,,0.125,,,,,,,,,,,0.07230392156862744
Chryseobacterium sp. F5649,0.018404907975460124,0.047505938242280284,0.020512820512820513,0.07222222222222222,0.006756756756756757,0.27927927927927926,0.10416666666666667,0.16216216216216217,0.22727272727272727,0.016666666666666666,0.11538461538461539,0.0784313725490196,0.023255813953488372,0.05405405405405406,0.3611111111111111,,,,,,0.0625,,0.1875,0.06666666666666667,,0.07142857142857142,,0.14285714285714285,0.15384615384615385,,,0.07222222222222222
Microbacterium sp. No. 7,0.07208588957055215,0.2684085510688836,0.09230769230769231,0.1,0.1554054054054054,0.018018018018018018,,0.06756756756756757,0.015151515151515152,0.03333333333333333,0.057692307692307696,,0.06976744186046512,0.02702702702702703,0.1388888888888889,,,,,0.125,,0.1875,0.0625,0.13333333333333333,0.07142857142857142,0.07142857142857142,,0.2857142857142857,,0.15384615384615385,,0.07208588957055215
