Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,santiago,offa,hamilton,marseille,paris,naples,sacramento,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,minneapolis,auckland,baltimore
Actinoplanes missouriensis,0.019938650306748466,0.019002375296912115,0.046153846153846156,0.011111111111111112,0.006756756756756757,0.018018018018018018,,,0.030303030303030304,0.03333333333333333,0.07692307692307693,,,0.02702702702702703,0.08333333333333333,,,,0.125,,,0.6875,,,,0.14285714285714285,,0.07142857142857142,0.15384615384615385,,
Actinoplanes sp. N902-109,0.046012269938650305,0.08788598574821853,0.05641025641025641,0.07777777777777778,,0.04504504504504504,,0.0945945945945946,0.045454545454545456,0.06666666666666667,0.23076923076923078,,0.023255813953488372,0.08108108108108109,0.08333333333333333,,,,,0.0625,0.0625,0.8125,0.0625,0.06666666666666667,0.14285714285714285,0.21428571428571427,,0.07142857142857142,0.23076923076923078,,
Actinoplanes sp. OR16,0.024539877300613498,0.04275534441805225,0.07179487179487179,0.005555555555555556,0.006756756756756757,0.02702702702702703,,,0.015151515151515152,0.03333333333333333,0.1346153846153846,,0.046511627906976744,0.05405405405405406,0.1111111111111111,,,,0.125,,,0.75,0.0625,,,0.14285714285714285,,0.07142857142857142,0.15384615384615385,,
Actinoplanes teichomyceticus,0.019938650306748466,0.028503562945368172,0.046153846153846156,0.016666666666666666,0.006756756756756757,0.018018018018018018,,0.013513513513513514,,0.03333333333333333,0.1346153846153846,,0.046511627906976744,0.05405405405405406,0.08333333333333333,,,,0.0625,,,0.75,,,,0.14285714285714285,,0.07142857142857142,0.15384615384615385,,
Actinopolymorpha singaporensis,,0.03800475059382423,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,
Actinopolyspora erythraea,0.0015337423312883436,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actinosynnema pretiosum,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advenella kashmirensis,,,0.005128205128205128,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Advenella mimigardefordensis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aequorivita sp. H23M31,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aequorivita sublithincola,0.006134969325153374,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeribacillus pallidus,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerococcus christensenii,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Aerococcus urinaeequi,0.004601226993865031,0.05463182897862233,0.05128205128205128,,0.08783783783783784,0.11711711711711711,0.020833333333333332,0.013513513513513514,0.030303030303030304,,,0.0784313725490196,0.046511627906976744,0.1891891891891892,0.05555555555555555,0.17647058823529413,0.058823529411764705,,0.125,0.0625,0.0625,0.125,,,,,,0.07142857142857142,,0.15384615384615385,
Aerococcus viridans,0.013803680981595092,0.040380047505938245,0.06666666666666667,0.016666666666666666,0.08783783783783784,0.05405405405405406,0.03125,0.04054054054054054,0.10606060606060606,,,0.09803921568627451,0.023255813953488372,0.1891891891891892,0.05555555555555555,0.058823529411764705,0.058823529411764705,,0.125,,0.0625,,,,,,,0.14285714285714285,,0.07692307692307693,
Aeromicrobium choanae,0.010736196319018405,0.3847980997624703,0.09230769230769231,0.08888888888888889,0.32432432432432434,0.009009009009009009,0.010416666666666666,0.06756756756756757,,0.06666666666666667,0.15384615384615385,,0.18604651162790697,0.08108108108108109,0.05555555555555555,0.5294117647058824,,,0.0625,0.125,0.1875,0.6875,0.1875,0.06666666666666667,,,0.07142857142857142,0.35714285714285715,0.38461538461538464,,
Aeromicrobium erythreum,0.027607361963190184,0.0997624703087886,0.046153846153846156,0.005555555555555556,,0.009009009009009009,,0.013513513513513514,,,0.019230769230769232,,0.046511627906976744,,0.027777777777777776,0.058823529411764705,,,,,,,,0.06666666666666667,,,,,,,
Aeromicrobium marinum,0.004601226993865031,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromicrobium sp. 592,0.003067484662576687,0.07363420427553444,,0.005555555555555556,,,,,,,,,0.06976744186046512,,0.05555555555555555,,,,,,,0.0625,,,,,,,,,
Aeromicrobium sp. A1-2,0.0015337423312883436,0.004750593824228029,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Aeromicrobium sp. MF47,0.003067484662576687,0.0332541567695962,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,
Aeromonas caviae,0.003067484662576687,0.0023752969121140144,0.13333333333333333,0.03888888888888889,0.006756756756756757,0.018018018018018018,,0.02702702702702703,0.045454545454545456,,,,,,,,,,0.0625,0.0625,0.0625,,,0.13333333333333333,,,,,,,
Aeromonas dhakensis,0.006134969325153374,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas encheleia,,,,,0.006756756756756757,,,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,
Aeromonas hydrophila,0.009202453987730062,,0.015384615384615385,0.016666666666666666,0.013513513513513514,,,,,0.016666666666666666,,,,,,,,,,,0.0625,,,0.06666666666666667,,,,,,,
Aeromonas media,0.0015337423312883436,,0.010256410256410256,0.027777777777777776,0.02702702702702703,0.018018018018018018,,0.02702702702702703,,0.016666666666666666,,,0.023255813953488372,,,,,,,,0.0625,,0.0625,0.06666666666666667,,,,,,,
Aeromonas rivipollensis,,,,0.011111111111111112,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas salmonicida,,0.0023752969121140144,,0.005555555555555556,0.013513513513513514,0.009009009009009009,,,,0.016666666666666666,,,0.023255813953488372,,,0.11764705882352941,,,,,,,,,,,,,,,
Aeromonas sp. ASNIH1,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas sp. ASNIH2,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas sp. ASNIH3,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas sp. ASNIH5,,,0.020512820512820513,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas sp. ASNIH7,0.0015337423312883436,,0.005128205128205128,0.005555555555555556,0.006756756756756757,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,
Aeromonas sp. CA23,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas sp. CU5,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas veronii,0.009202453987730062,,0.010256410256410256,,0.013513513513513514,,,0.013513513513513514,,0.016666666666666666,,,,,,,,,,,,0.0625,,,,,,,,,
Aerosticca soli,,,0.010256410256410256,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Aggregatibacter actinomycetemcomitans,,,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Aggregatibacter aphrophilus,,0.0023752969121140144,,,,0.018018018018018018,0.03125,0.013513513513513514,,,,,,0.2702702702702703,,,,,,,0.0625,,,0.06666666666666667,,,,,,,
Aggregatibacter segnis,0.003067484662576687,0.004750593824228029,0.005128205128205128,,,0.05405405405405406,0.010416666666666666,0.04054054054054054,,,0.019230769230769232,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Agrobacterium fabrum,0.0015337423312883436,0.004750593824228029,,0.005555555555555556,,,,,,0.016666666666666666,,0.0196078431372549,,,,,,,,,,,,,0.07142857142857142,,,,,0.15384615384615385,
Agrobacterium larrymoorei,0.0015337423312883436,0.007125890736342043,0.10256410256410256,0.011111111111111112,,,,,,,0.019230769230769232,0.0196078431372549,,,,,,0.125,,,,,,,,0.07142857142857142,,,,0.15384615384615385,
Agrobacterium rhizogenes,0.012269938650306749,0.004750593824228029,,0.005555555555555556,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,0.07692307692307693,
Agrobacterium sp. H13-3,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agrobacterium sp. MA01,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agrobacterium sp. T29,0.004601226993865031,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Agrobacterium tumefaciens,0.12269938650306748,0.20190023752969122,0.1076923076923077,0.11666666666666667,0.20270270270270271,0.10810810810810811,0.041666666666666664,0.1891891891891892,0.07575757575757576,0.03333333333333333,0.11538461538461539,0.0392156862745098,0.023255813953488372,0.5405405405405406,0.1388888888888889,0.058823529411764705,0.058823529411764705,0.125,0.3125,0.0625,0.25,,0.3125,0.06666666666666667,0.42857142857142855,0.07142857142857142,,0.07142857142857142,,0.23076923076923078,0.08333333333333333
Agrobacterium vitis,,0.0023752969121140144,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,0.07692307692307693,
Agrococcus carbonis,0.18098159509202455,0.5154394299287411,0.2923076923076923,0.2777777777777778,0.3716216216216216,0.036036036036036036,0.0625,0.25675675675675674,0.09090909090909091,0.1,0.5192307692307693,,0.3953488372093023,0.1891891891891892,0.3888888888888889,0.9411764705882353,,,0.5625,0.8125,0.5625,0.75,0.25,0.4,0.07142857142857142,0.07142857142857142,,0.42857142857142855,0.5384615384615384,,
Agrococcus jejuensis,0.10276073619631902,0.17814726840855108,0.1076923076923077,0.022222222222222223,0.006756756756756757,0.018018018018018018,,0.013513513513513514,,,0.11538461538461539,,,,0.027777777777777776,0.23529411764705882,,,0.0625,0.0625,0.0625,0.25,,0.06666666666666667,,,,0.14285714285714285,0.07692307692307693,,0.08333333333333333
Agrococcus sp. SGAir0287,0.0352760736196319,0.0498812351543943,0.020512820512820513,0.011111111111111112,,,,,,,,,,,0.027777777777777776,,,,,,,0.0625,,0.06666666666666667,,,,,,,
Agromyces aureus,,0.028503562945368172,0.005128205128205128,0.005555555555555556,0.0472972972972973,,,,0.25757575757575757,,,,,0.43243243243243246,0.027777777777777776,,,,,,,0.125,,0.06666666666666667,,,,0.07142857142857142,,,
Agromyces flavus,0.007668711656441718,0.021377672209026127,0.020512820512820513,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,
Agromyces protaetiae,,0.009501187648456057,0.005128205128205128,,,,,,0.015151515151515152,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,
Agromyces sp. HY052,,0.011876484560570071,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agromyces sp. KACC 19306,0.007668711656441718,0.009501187648456057,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agromyces sp. LHK192,0.006134969325153374,0.019002375296912115,0.005128205128205128,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,
Agromyces sp. MF30-A,,0.011876484560570071,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akkermansia muciniphila,0.0015337423312883436,0.0023752969121140144,0.010256410256410256,0.011111111111111112,,,0.010416666666666666,,,,,,,0.10810810810810811,,,,,,,,,,,,,,0.07142857142857142,,,
Alcaligenes faecalis,0.010736196319018405,0.021377672209026127,0.02564102564102564,0.011111111111111112,0.006756756756756757,,0.08333333333333333,0.013513513513513514,,,0.057692307692307696,,0.023255813953488372,,,,,,,,,,,,0.07142857142857142,,,,,,
Alcanivorax pacificus,0.0015337423312883436,,0.015384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcanivorax sp. N3-2A,0.006134969325153374,,,,0.006756756756756757,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,
Alcanivorax xenomutans,0.004601226993865031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algoriphagus sanaruensis,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicycliphilus denitrificans,0.09662576687116564,0.007125890736342043,0.035897435897435895,0.1,0.02027027027027027,,0.09375,0.013513513513513514,0.07575757575757576,0.016666666666666666,0.019230769230769232,,0.023255813953488372,,,,0.11764705882352941,,,0.125,,,0.125,,,0.6428571428571429,0.07142857142857142,,0.07692307692307693,,
Alienimonas californiensis,0.01687116564417178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistipes communis,0.0015337423312883436,,,0.005555555555555556,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Alistipes dispar,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistipes finegoldii,,,0.005128205128205128,0.005555555555555556,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Alistipes megaguti,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistipes onderdonkii,0.007668711656441718,,0.005128205128205128,0.005555555555555556,0.006756756756756757,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,0.08333333333333333
Alistipes shahii,0.0015337423312883436,,0.005128205128205128,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Alloactinosynnema sp. L-07,,,0.005128205128205128,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allokutzneria albata,0.0015337423312883436,0.004750593824228029,0.005128205128205128,0.011111111111111112,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Altererythrobacter atlanticus,0.023006134969325152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altererythrobacter dongtanensis,0.06134969325153374,,0.07692307692307693,0.011111111111111112,,,,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,
Altererythrobacter epoxidivorans,0.04141104294478527,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altererythrobacter ishigakiensis,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altererythrobacter mangrovi,0.04141104294478527,,0.020512820512820513,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altererythrobacter marensis,0.05828220858895705,,0.020512820512820513,0.005555555555555556,,0.009009009009009009,,,,,,,,,,,,,0.0625,,,,,,,,,,,,
Altererythrobacter namhicola,0.04447852760736196,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altererythrobacter sp. B11,0.0598159509202454,,0.010256410256410256,0.011111111111111112,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Altererythrobacter sp. BO-6,0.04447852760736196,,0.020512820512820513,0.005555555555555556,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,
Altererythrobacter sp. NS1,0.11196319018404909,0.011876484560570071,0.09743589743589744,0.05,0.006756756756756757,0.009009009009009009,,0.02702702702702703,0.030303030303030304,0.05,0.09615384615384616,0.0196078431372549,0.09302325581395349,,,,,,,0.375,0.0625,,,0.06666666666666667,,,,0.14285714285714285,0.07692307692307693,,
Altererythrobacter sp. TH136,0.07515337423312883,0.34679334916864607,0.09743589743589744,0.17777777777777778,0.38513513513513514,0.04504504504504504,0.020833333333333332,0.12162162162162163,,0.11666666666666667,0.40384615384615385,0.0196078431372549,0.46511627906976744,0.16216216216216217,0.3333333333333333,0.9411764705882353,,,0.5,0.875,0.5,0.1875,0.375,0.13333333333333333,0.5,,,,0.6923076923076923,,
Altererythrobacter sp. ZODW24,0.004601226993865031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alteromonas macleodii,0.032208588957055216,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alteromonas pelagimontana,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alteromonas sp. RKMC-009,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aminipila butyrica,,,,,,,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,,
Aminipila sp. CBA3637,,,0.005128205128205128,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,
Aminipila sp. JN-18,,,0.02564102564102564,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,
Aminobacter aminovorans,0.0015337423312883436,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aminobacter sp. MSH1,0.0015337423312883436,0.0023752969121140144,,0.005555555555555556,0.006756756756756757,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Amycolatopsis albispora,,0.0023752969121140144,0.005128205128205128,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amycolatopsis keratiniphila,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amycolatopsis mediterranei,0.02147239263803681,0.06175771971496437,0.010256410256410256,0.011111111111111112,,0.009009009009009009,,0.013513513513513514,0.015151515151515152,,0.07692307692307693,,,,,,,,,,,0.5625,,,,0.14285714285714285,,0.07142857142857142,,,
Amycolatopsis methanolica,0.006134969325153374,0.014251781472684086,0.015384615384615385,0.016666666666666666,,,,,,,,,,,,,,,,,,0.0625,,,,0.07142857142857142,,,,,
Amycolatopsis sp. AA4,0.0015337423312883436,,0.005128205128205128,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amycolatopsis sp. YIM 10,,,0.005128205128205128,0.011111111111111112,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,
Anabaena cylindrica,0.01687116564417178,,,0.011111111111111112,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Anabaena sp. WA102,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anabaena sp. YBS01,,,,,,0.009009009009009009,0.3020833333333333,,,,,,,,,,,,,,,,,,,,,,,,
Anabaenopsis circularis,0.012269938650306749,,,,,,,,,,,,,0.10810810810810811,,,,,,,,,,,,,,,,,
Anaerobutyricum hallii,,0.0023752969121140144,0.015384615384615385,,,0.018018018018018018,0.010416666666666666,,,,,,,,,,,,,,,0.0625,,,0.14285714285714285,,,0.07142857142857142,,,
Anaerococcus mediterraneensis,,0.004750593824228029,,,,0.02702702702702703,0.010416666666666666,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Anaerococcus prevotii,,0.014251781472684086,0.005128205128205128,,,0.2072072072072072,0.020833333333333332,,,,,,,0.02702702702702703,0.19444444444444445,,,,,,,,,,,,,,,,
Anaerocolumna sp. CBA3638,,,0.05641025641025641,,,,,,,,,0.11764705882352941,,,,,0.5294117647058824,,,,,,,,,,,,,,
Anaeromyxobacter dehalogenans,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,0.07142857142857142,,,
Anaeromyxobacter sp. Fw109-5,0.0015337423312883436,,,,,,,,,0.016666666666666666,,,,,,,,,,,,,,,,0.07142857142857142,,0.14285714285714285,,,
Anaerostipes hadrus,0.0015337423312883436,0.0023752969121140144,0.005128205128205128,,,0.009009009009009009,0.010416666666666666,,,,,,,0.02702702702702703,,,,,,,,,,,0.14285714285714285,,,0.07142857142857142,,,
Anaerotignum propionicum,,,0.015384615384615385,,,,,,,,,0.0392156862745098,,,,,0.29411764705882354,,,,,,,,,,,,,,
Anaplasma marginale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333
Ancylobacter pratisalsi,0.0015337423312883436,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Ancylobacter sp. TS-1,0.003067484662576687,,,,,0.009009009009009009,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Anoxybacillus amylolyticus,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antarctobacter heliothermus,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apibacter sp. HY041,,,0.005128205128205128,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Apis mellifera filamentous virus,,,,,,,,,,,0.019230769230769232,,,,,,,,0.0625,,,,,,,,,,,,
Aquabacterium olei,0.46932515337423314,0.0023752969121140144,0.2,0.4722222222222222,0.19594594594594594,0.009009009009009009,,0.33783783783783783,0.09090909090909091,0.6666666666666666,0.17307692307692307,,0.09302325581395349,0.16216216216216217,0.027777777777777776,0.058823529411764705,,,,0.125,0.3125,,0.3125,0.2,0.14285714285714285,0.8571428571428571,0.7857142857142857,0.07142857142857142,0.8461538461538461,,0.8333333333333334
Aquaspirillum sp. LM1,,,,,,,,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,
Aquimarina sp. BL5,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquisphaera giovannonii,0.01687116564417178,,0.015384615384615385,0.016666666666666666,,0.009009009009009009,,,0.015151515151515152,,,,,,,,,,,,,,,,,0.07142857142857142,0.07142857142857142,0.14285714285714285,,,
Aquitalea sp. USM4,,,,0.011111111111111112,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Arabia massiliensis,,0.011876484560570071,,,,0.009009009009009009,0.052083333333333336,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Arachidicoccus sp. BS20,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Archangium gephyra,0.02607361963190184,0.014251781472684086,0.3384615384615385,0.07222222222222222,0.013513513513513514,0.036036036036036036,0.010416666666666666,0.05405405405405406,0.19696969696969696,0.05,0.1346153846153846,,0.09302325581395349,,0.05555555555555555,,,,,,,0.25,,,,0.07142857142857142,0.14285714285714285,0.14285714285714285,,,
Arcobacter cryaerophilus,,,,,0.006756756756756757,0.08108108108108109,,,,,,,,,,,,,,,,,,,,,,,,,
Arcobacter suis,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Arenimonas daejeonensis,0.010736196319018405,,0.005128205128205128,0.005555555555555556,0.013513513513513514,,,,,,,0.0392156862745098,,,,0.11764705882352941,,,,,,,,0.06666666666666667,,,,,0.07692307692307693,0.07692307692307693,
Aromatoleum aromaticum,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arsenicicoccus sp. oral taxon 190,0.08895705521472393,0.6247030878859857,0.1794871794871795,0.20555555555555555,0.5675675675675675,0.02702702702702703,0.03125,0.24324324324324326,0.030303030303030304,0.13333333333333333,0.4423076923076923,,0.3023255813953488,,0.3055555555555556,0.5294117647058824,,,0.375,0.5625,0.1875,0.9375,0.1875,0.3333333333333333,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.15384615384615385,,0.16666666666666666
